000000000011111110001100011110,57
000000000011111110110110011010,60
000000000011111111111100110101,64
000000000100000000011011001000,51
000000000100000000100101111000,30
000000000100000011000010011110,45
000000000100000101111100010011,57
000000000100000110000001100000,62
000000000100000110011010111111,64
000000000100000111110101110101,56
000000000100001000011101110110,60
000000000100001000101000010110,61
000000000100001100111000010010,65
000000000100010000011000111100,68
000000000100010000111011001000,75
000000000100010101100100000101,68
000000000100010111010000001010,75
000000000100010111010011001111,59
000000000100010111100111010111,71
000000000100011000010010101111,65
000000000100011000011100000011,77
000000000100011100110001001110,72
000000000100011101101011001011,73
000000000100011111011111101110,78
000000000100011111101010110010,73
000000000100100000011000000110,70
000000000100100111110110101110,72
000000000100101100110111100111,76
000000000100101101101111101010,75
000000000100101101111001100000,76
000000000100101110010110111101,76
000000000100101111000011111111,76
000000000100101111001000111110,72
000000000100110001000110000000,74
000000000100110001111000100011,76
000000000100110010101100100000,74
000000000100110011111011100001,73
000000000100110011111011110101,68
000000000100110110101100000010,79
000000000100111000000111001000,73
000000000100111010101000000110,71
000000000100111100001011110101,65
000000000100111100011111100001,77
000000000100111101010011011000,76
000000000100111101010111110111,76
000000000100111111100110000100,53
000000000100111111111111111000,67
000000000101000000011100110110,72
000000000101000000100000001111,76
000000000101000000100101001001,64
000000000101000001010100111101,74
000000000101000001111110010110,69
000000000101000010110001000011,63
000000000101000100000001111001,79
000000000101001001101011101110,73
000000000101001001111010100010,73
000000000101001010111001110011,80
000000000101001100101011101110,72
000000000101001100110010000100,66
000000000101001110010110100101,71
000000000101001111110110010010,79
000000000101010001101111001110,82
000000000101010001110110111101,80
000000000101010011010000110001,76
000000000101010100110011011111,79
000000000101010110110111110110,63
000000000101010111010110111010,71
000000000101010111111001011010,63
000000000101011001000100110100,76
000000000101011111011111110011,78
000000000101100101011100110100,72
000000000101100101011110001010,68
000000000101101010011011100001,75
000000000101101101100010000011,75
000000000101101110001011011001,78
000000000101101110111111011100,70
000000000101110010111110101110,75
000000000101110101010011100110,63
000000000101110101010101101010,77
000000000101111000001011000101,66
000000000101111000011110011111,63
000000000101111001011100111100,62
000000000101111010100110001101,74
000000000101111100110011001101,78
000000000101111101001100101111,76
000000000101111101001111001100,76
000000000101111101100101010100,75
000000000101111110110111011001,75
000000000101111111000111000111,77
000000000101111111010000111001,77
000000000110000001010110011010,81
000000000110000001010111101000,80
000000000110000010000011110111,72
000000000110000010010010111111,76
000000000110000010100110110101,77
000000000110000011111101100000,66
000000000110000110010110010001,79
000000000110000110100111100010,74
000000000110001000000101000011,69
000000000110001001001101111001,66
000000000110001001101001001110,71
000000000110001011001111011010,66
000000000110001011011010110011,73
000000000110001100100000111111,77
000000000110010010000100101010,71
000000000110010010001010001110,74
000000000110010010100010100001,70
000000000110010010110111010011,69
000000000110011001111100110011,76
000000000110011010000101001111,77
000000000110011010001110101000,70
000000000110011011011101101111,77
000000000110011100000111101011,65
000000000110011101110100001111,76
000000000110011110011011011000,77
000000000110011110100110001000,77
000000000110011111101010101001,70
000000000110100001001101100111,67
000000000110100011101110101011,70
000000000110100110001010001010,76
000000000110100111011010110100,80
000000000110101000100001100011,79
000000000110101000100010000101,81
000000000110101111000110010011,80
000000000110101111010111101100,77
000000000110101111111100001110,72
000000000110110011101110001001,77
000000000110110110000111000001,80
000000000110110110111110001011,68
000000000110111000000000011100,70
000000000110111000010001111010,73
000000000110111011010110111000,74
000000000110111100111101010001,77
000000000110111110010110110111,80
000000000110111110101111101010,78
000000000111000101001110000011,79
000000000111001001010101010101,81
000000000111001010001111100000,73
000000000111001110101010010101,64
000000000111010001101100010111,73
000000000111010001111111001111,72
000000000111010111010011110101,73
000000000111010111100111101101,78
000000000111011100100000010010,75
000000000111011100100110110111,76
000000000111100000011000101010,77
000000000111100000011101110001,78
000000000111100001010101001100,77
000000000111100011100011011000,71
000000000111100011111100100000,70
000000000111100101110010000110,77
000000000111101000010101100111,38
000000000111101001010011100101,54
000000000111101001011101111010,55
000000000111101101000101001111,57
000000000111101110001000001010,60
000000000111101110101011011000,43
000000000111110000111000001010,52
000000000111110011110101100110,62
000000000111110100111101001101,57
000000000111111000110110010011,61
000000000111111000111110100111,61
000000000111111001111110000111,60
000000000111111011110100000111,37
000000000111111101101011110100,61
000000000111111110011001111111,56
000000000111111110110011110010,60
000000000111111111010011010010,55
000000001000000000011110110110,59
000000001000000001011100011001,57
000000001000000100001011110100,72
000000001000000101010001110011,75
000000001000000101011001011100,67
000000001000000110001001010110,76
000000001000000110100111000001,76
000000001000000110101111110111,77
000000001000000111011111000011,74
000000001000001010000011011110,79
000000001000001010000110111001,78
000000001000001010001000001001,78
000000001000001010011011011111,78
000000001000010000101000111101,70
000000001000010010001011100110,75
000000001000010010010100101000,60
000000001000010010111001110001,80
000000001000010011111010000001,78
000000001000011000101111100111,72
000000001000011001110001110001,71
000000001000011011011011010111,70
000000001000011011111101110010,72
000000001000011100011101000110,67
000000001000011110100110111010,75
000000001000100001101000111001,78
000000001000100010110001001110,75
000000001000100010111000110100,56
000000001000100011001010011101,73
000000001000100110100001111010,72
000000001000100110111010101100,73
000000001000100111111011101011,68
000000001000101001110011100001,78
000000001000101010010010100000,74
000000001000101110000110001100,76
000000001000101110001000101001,74
000000001000101110100111011110,65
000000001000101110110111001101,68
000000001000101110111011111110,69
000000001000110010001110101010,67
000000001000110101000001001001,74
000000001000110101110101010111,75
000000001000111000001010011101,80
000000001000111011001001100100,80
000000001000111100000011110010,77
000000001000111100000110010101,78
000000001000111100111111110010,77
000000001000111110010000101011,76
000000001000111111111010101110,79
000000001001000000101011110011,64
000000001001000000111000000101,78
000000001001000011110101011000,51
000000001001000101111010111110,74
000000001001000111011001000011,79
000000001001000111101001101100,72
000000001001000111110111011111,75
000000001001001001101101011000,65
000000001001001010010111011100,69
000000001001001101111011101000,69
000000001001001110001101010111,76
000000001001010000010001101001,76
000000001001010001111101010110,77
000000001001010010001010010110,77
000000001001010101000011111101,76
000000001001011010110100110101,78
000000001001011011010100110001,75
000000001001011100100010001111,78
000000001001011101010101010100,78
000000001001011111010101111100,78
000000001001100011100100101111,52
000000001001100100011110101111,70
000000001001101001011001010010,74
000000001001101010010001001011,78
000000001001101011111001101110,74
000000001001101110000100000000,78
000000001001110000001000111011,77
000000001001110001011101100010,72
000000001001110110010001111001,76
000000001001110111001111101011,79
000000001001111000000011011010,75
000000001001111010011110110100,79
000000001001111101001011110110,62
000000001001111110001110011111,74
000000001001111111010110101101,76
000000001001111111110111100001,74
000000001010000000010111010011,75
000000001010000000011001011110,61
000000001010000000110011001111,75
000000001010000001011000011011,65
000000001010000010111010001111,78
000000001010000100001011101100,78
000000001010001000010011011001,75
000000001010001010001001110100,65
000000001010001100001011000000,75
000000001010010001011000010001,75
000000001010010010000100111010,76
000000001010010010011110010100,71
000000001010010100111110111001,74
000000001010010101001110001111,74
000000001010010110000010010001,74
000000001010010110100111100100,63
000000001010010111110101010000,61
000000001010011000101111011110,78
000000001010011011001100100111,79
000000001010011101100000100010,70
000000001010100000011101111010,77
000000001010100001010100011100,75
000000001010100100000001110001,58
000000001010100100001111101010,80
000000001010100100011100101000,77
000000001010100101010010011100,79
000000001010100110011111100111,74
000000001010101001100001010001,71
000000001010101010111100000110,78
000000001010101011110001101110,58
000000001010101101001011000001,70
000000001010101101010000011001,65
000000001010101101100001101001,70
000000001010110000110001111110,75
000000001010110001000111110111,77
000000001010110010100110111101,82
000000001010110100011011011100,78
000000001010110100110110110100,74
000000001010110110101101100011,78
000000001010110111000001100110,77
000000001010110111101011001101,78
000000001010111001011100100001,79
000000001010111010000001101000,72
000000001010111011011111110001,78
000000001010111011100100010101,78
000000001010111011110000101010,73
000000001010111100001000010111,80
000000001010111100101011101011,78
000000001010111101011011001110,69
000000001011000000101010100000,72
000000001011000001111010011001,76
000000001011000010010011101000,66
000000001011000101000011001001,69
000000001011000101001010010111,73
000000001011000111101010110011,75
000000001011001000101000000110,72
000000001011001011000000110011,77
000000001011001100001011110110,79
000000001011001101100100011110,75
000000001011001101110000000011,72
000000001011001110010111110011,74
000000001011001111000011001111,75
000000001011010001001011000111,79
000000001011010001011100011110,65
000000001011010010111001001000,72
000000001011010100010100101101,77
000000001011010111101110000101,72
000000001011011000001110001110,79
000000001011011000010001101000,62
000000001011011000100001010110,64
000000001011011011001011010010,80
000000001011011100110110001101,54
000000001011011101000100010011,54
000000001011011111110110110101,46
000000001011100000010001100011,61
000000001011100000101111000101,59
000000001011100010101000100011,63
000000001011100011011001001000,62
000000001011100111010100101000,61
000000001011100111010111001000,57
000000001011101000011001101110,45
000000001011101000100000000100,62
000000001011101000111111111000,56
000000001011101011100001001100,61
000000001011101101111000101101,64
000000001011101110110110011100,64
000000001011101111010101010000,63
000000001011110010100101101111,59
000000001011110100100000010011,63
000000001011110100100101011000,64
000000001011110111101110111111,75
000000001011111011111011010111,66
000000001011111101111111001011,81
000000001011111110010100111000,81
000000001100000010000001001001,80
000000001100000101011011011000,73
000000001100000110100001010100,78
000000001100001000110011000011,79
000000001100001011010110001011,71
000000001100001101110111001010,63
000000001100001101111011001110,70
000000001100001111100111011001,71
000000001100001111110010011001,73
000000001100010011011010110101,77
000000001100010011100010000010,75
000000001100010011110101110110,79
000000001100010110011111001100,80
000000001100010111110101100111,80
000000001100011000100100000110,76
000000001100011001000010111101,78
000000001100011001011110110010,61
000000001100011010101111010101,77
000000001100011101011101000011,78
000000001100011110001001000011,78
000000001100011111011101010111,81
000000001100100000001101011101,78
000000001100100000011000101110,81
000000001100100001011110100110,78
000000001100100001111101011110,75
000000001100100011110110111100,70
000000001100100101010111100011,82
000000001100100101110110111001,67
000000001100100110010011011100,67
000000001100100111101100100100,76
000000001100101000101000000011,74
000000001100101001101010111001,70
000000001100101001110001101100,77
000000001100101010101001100011,73
000000001100101100001111101011,79
000000001100101100110000001111,68
000000001100101110011100101010,83
000000001100110000001011100110,70
000000001100110010111101100000,79
000000001100110100010001101010,75
000000001100110101110000000000,82
000000001100110111001100111010,82
000000001100111110100100010011,53
000000001101000001110111000110,76
000000001101000010101100111011,77
000000001101000011101010101100,79
000000001101000100011001111001,77
000000001101000110010000101111,78
000000001101000111111111001101,74
000000001101001000100011111001,79
000000001101001001001110000010,78
000000001101001001010001110100,80
000000001101001001111100110001,79
000000001101001010001111100111,79
000000001101001010101000100001,78
000000001101001011010101000000,78
000000001101001101001011000010,78
000000001101001101001101111011,60
000000001101001101010000001000,75
000000001101001110001000111001,80
000000001101001111011111011011,82
000000001101010001101101000010,75
000000001101010010101111010110,74
000000001101010011000011000100,80
000000001101010011011010111101,80
000000001101010100101111100011,80
000000001101010110110111111111,72
000000001101011000011100011000,73
000000001101011000101110010111,72
000000001101011001001000010111,67
000000001101011101001101000101,82
000000001101100000001010010110,71
000000001101100000100001100000,66
000000001101100001110110011110,77
000000001101100010100111011000,76
000000001101100011000000010001,76
000000001101100011111100010100,65
000000001101100101011100010100,76
000000001101100111011100100010,77
000000001101101000011100000001,75
000000001101101000011110001111,81
000000001101101010110111111110,80
000000001101101011001101100101,80
000000001101101011111011101110,81
000000001101101100100100110101,75
000000001101101101000100101101,80
000000001101101110011101101011,81
000000001101101111101010000101,62
000000001101110000011101011011,72
000000001101110010110101001010,63
000000001101110011101001010010,68
000000001101110101110011110110,81
000000001101111010011110101100,72
000000001101111011110011010100,73
000000001101111100101011011010,69
000000001101111101000001111000,80
000000001110000000110010000000,76
000000001110000011010000010001,80
000000001110000111101011101011,74
000000001110001000001000110100,76
000000001110001011110101011000,79
000000001110001110100000001001,79
000000001110001111001111100011,78
000000001110010010011001101101,81
000000001110010010110100100010,72
000000001110010011100000101100,79
000000001110010100010011110010,72
000000001110010100100110010000,81
000000001110010111101011101011,65
000000001110011000101101001100,75
000000001110011010000000100000,80
000000001110011100011001111010,79
000000001110011100111000111111,81
000000001110011101010110011111,75
000000001110011101111100100001,81
000000001110011110001000001001,80
000000001110100001000110011110,75
000000001110100001011110110011,73
000000001110100011000000010110,80
000000001110100101100101010010,81
000000001110100101110000101101,80
000000001110101000100101111100,79
000000001110101001111001100000,77
000000001110101011111001100100,82
000000001110101101100010111001,78
000000001110101101110111011000,77
000000001110101110000101101010,82
000000001110101111110001000011,79
000000001110101111110111001001,66
000000001110110000101001000010,73
000000001110110010000011001100,64
000000001110110110011010011100,80
000000001110110110101001110101,85
000000001110111001100001000001,64
000000001110111010011111010111,72
000000001110111011011110011000,76
000000001110111100110011011101,63
000000001110111111001000001001,81
000000001111000000110110101100,73
000000001111000010001100100000,75
000000001111000010100100001100,77
000000001111000011110111111111,66
000000001111000111000000111110,75
000000001111001000001111011101,77
000000001111001001001010100101,72
000000001111001010111010101001,83
000000001111001011110110001101,74
000000001111001100100010110100,75
000000001111001101011111000000,81
000000001111001111101000011001,78
000000001111010000110010100101,42
000000001111010001100000010100,51
000000001111010010010001101001,41
000000001111010011011101111000,57
000000001111010100100100100101,57
000000001111010101001101110101,44
000000001111010101011110001110,48
000000001111010101111101011101,53
000000001111010111010000110011,63
000000001111011100101010011110,59
000000001111011101111110111001,60
000000001111011110111000010001,59
000000001111011110111100110100,61
000000001111011111000111111000,54
000000001111100001100010011000,62
000000001111100010001110000110,62
000000001111100010011001110111,52
000000001111100010100000100101,57
000000001111100100000001101111,65
000000001111100100010100101111,57
000000001111101000001110101101,59
000000001111101001000100101001,64
000000001111101001111101101111,58
000000001111101010110000000110,67
000000001111101110001000100010,75
000000001111101110111011100100,80
000000001111110000100001111111,73
000000001111110000111100111000,75
000000001111110010101000110110,79
000000001111111001101100110011,78
000000001111111101011010011000,73
000000001111111110110100001000,78
000000001111111111101000100101,71
000000010000000000100110000101,76
000000010000000000110110010010,82
000000010000000001011101111001,60
000000010000000001111011000010,71
000000010000000100110011111011,57
000000010000000101010110000110,74
000000010000000101111000111010,74
000000010000001000011011110100,78
000000010000001011011100110000,59
000000010000001101001001000001,77
000000010000001111101010110100,78
000000010000001111110110000101,69
000000010000010010011000100000,60
000000010000010010101111001010,59
000000010000010100010000000111,78
000000010000011011000011011110,69
000000010000011100110010110110,72
000000010000100010101000111111,77
000000010000100011001100010111,80
000000010000101000100111100000,73
000000010000101010000111101011,80
000000010000101010001010100100,62
000000010000101010001110100000,78
000000010000101011101010110010,77
000000010000101100000110001111,82
000000010000101100100100111000,82
000000010000101110100010010000,75
000000010000110010000000111101,78
000000010000110101011000001111,74
000000010000110110010100011100,75
000000010000110111010000001100,68
000000010000111000010111011010,80
000000010000111001000010011001,80
000000010000111001000100110100,67
000000010000111001100010001010,77
000000010000111010000110110100,73
000000010000111011101101111111,75
000000010001000001001011100100,76
000000010001000001111000001111,77
000000010001000111001000000101,79
000000010001000111111010000001,82
000000010001001000101101100000,78
000000010001001010101110000101,64
000000010001001100000100011111,74
000000010001010000110011001000,76
000000010001010001000111001110,76
000000010001010011110001011011,80
000000010001010100010101101000,78
000000010001010111001100010100,76
000000010001011001001110011101,81
000000010001011001101011010010,73
000000010001011011010100100110,80
000000010001011011100111001100,78
000000010001011011110110110010,73
000000010001011100100100111011,81
000000010001011101001011111110,81
000000010001011101100100000001,82
000000010001011110110011101110,78
000000010001011111101110001101,78
000000010001011111110001001100,78
000000010001100000111010000010,77
000000010001100001110001110011,74
000000010001100010000010111111,73
000000010001100011000100110001,58
000000010001100011010010101001,49
000000010001100011110000110101,71
000000010001100101101110011011,70
000000010001100111010101110100,77
000000010001100111100101110111,70
000000010001101001000011011000,61
000000010001101001010110000011,79
000000010001101010110001101100,70
000000010001101010110110010011,76
000000010001101101100111001111,78
000000010001101110110011010010,75
000000010001101111010010101000,69
000000010001110000000110100000,78
000000010001110001000101010001,78
000000010001110010100011111101,77
000000010001110010110101001111,75
000000010001110011011100001111,75
000000010001110111101011100110,75
000000010001111001000011011001,73
000000010001111001101010100111,76
000000010001111001110100011110,80
000000010001111010010010000111,78
000000010001111011111110000111,60
000000010001111100111111011001,70
000000010001111101011001000011,68
000000010010000000101000110100,71
000000010010000001010001001101,82
000000010010000100100000100010,68
000000010010000100100010000111,79
000000010010000101010100111000,68
000000010010000110001100101010,82
000000010010000110011010111010,75
000000010010000110111011111000,51
000000010010001001100011110101,80
000000010010001001101000100011,65
000000010010001011010110101111,72
000000010010001100000010011110,72
000000010010001100011010101101,79
000000010010001110011001100101,84
000000010010001110100011010010,81
000000010010010000000101000110,79
000000010010010000111000001111,83
000000010010010010101100000010,80
000000010010010011111100001110,59
000000010010010101001111110011,69
000000010010010101011100110011,70
000000010010010110000000011110,75
000000010010010111011101111100,74
000000010010011000110010010110,71
000000010010011010010001001001,78
000000010010011011100111010000,77
000000010010011101111111100000,72
000000010010011110001000010001,57
000000010010100000101110011110,78
000000010010100001101111010011,80
000000010010100001110101111000,73
000000010010100010100111100101,75
000000010010100010110101010110,73
000000010010100011010100100100,79
000000010010100011100100100001,78
000000010010100011100111101001,79
000000010010100100000000100001,64
000000010010101000001100110101,80
000000010010101000111100101000,75
000000010010101011000111001110,78
000000010010101100100101001111,70
000000010010101100110000110011,71
000000010010101110000000100111,60
000000010010101111011010110101,74
000000010010101111110100010010,70
000000010010110011111111100011,77
000000010010110110011110101111,78
000000010010110110110001110001,75
000000010010110111101100000000,77
000000010010111011100001011000,77
000000010011000010001011111000,79
000000010011000011010110011010,79
000000010011000011110011000000,78
000000010011000101011010010001,56
000000010011000101110111000111,56
000000010011000110001010010100,55
000000010011000111000110000000,55
000000010011000111111001010010,47
000000010011000111111111001110,58
000000010011001100011001110100,55
000000010011001101010111000011,61
000000010011001111010101001011,61
000000010011010010000010011010,57
000000010011010011100111011010,46
000000010011010110010011010011,50
000000010011011000011011100010,50
000000010011011010001111100110,57
000000010011011011110101100101,63
000000010011011100011011110001,54
000000010011011110010001011111,72
000000010011100000110100000001,74
000000010011100001011111101010,71
000000010011100001011111101101,77
000000010011100001110000000100,70
000000010011100010101101110111,77
000000010011100100100000100110,74
000000010011100101001011001000,50
000000010011100110111011100001,72
000000010011100111101011001001,75
000000010011101000001011001110,76
000000010011101000010010011000,76
000000010011101001111001010000,76
000000010011101010010011100110,63
000000010011101011001111110101,81
000000010011101100110011010000,70
000000010011101101100111111100,72
000000010011101111011010011101,77
000000010011110001111101011111,80
000000010011110010011000001001,65
000000010011110010101001100110,79
000000010011111001111011101111,61
000000010011111011011110101100,78
000000010011111100110100101001,78
000000010011111100110111111001,62
000000010011111101101000101101,79
000000010100000000100111111001,78
000000010100000000110101100001,70
000000010100000010111110010101,62
000000010100000011001011011000,77
000000010100000101001011101001,69
000000010100000111101010111100,64
000000010100000111110001101011,79
000000010100001000010010110011,77
000000010100001001101101010101,75
000000010100001001101101101001,75
000000010100001110100010100000,71
000000010100001111010110001101,72
000000010100010000001111101000,69
000000010100010000110011000100,74
000000010100010001011011111011,76
000000010100010010101110101000,76
000000010100010011111110011001,80
000000010100010101110111011010,77
000000010100010110100001001110,76
000000010100010111010011110111,81
000000010100011000100100010000,73
000000010100011100001110011010,75
000000010100011110010111011000,77
000000010100100000110101010110,81
000000010100100010000011101000,80
000000010100100010100010010001,82
000000010100100100011110011110,77
000000010100100110100010101011,64
000000010100101000110111010010,70
000000010100101011000100000100,75
000000010100101100000110100111,81
000000010100101101101000001101,82
000000010100101110111010011000,65
000000010100110011000011101000,58
000000010100110011011001010000,79
000000010100110011111100011100,76
000000010100110101111001001110,73
000000010100110110011000001010,69
000000010100110111010001000101,77
000000010100111011010011011011,81
000000010101000010000011001111,77
000000010101000010011100001000,58
000000010101000010111101110010,72
000000010101000100000110001101,72
000000010101000101100010111100,75
000000010101000111001100101100,73
000000010101001000010111101110,72
000000010101001000011110011000,79
000000010101001000110000000011,74
000000010101001010001010000000,76
000000010101001100000100100101,77
000000010101001100010000011011,78
000000010101001110010010001000,80
000000010101001110100101110100,80
000000010101010000110101101110,82
000000010101010001111001010100,82
000000010101010011001010111101,79
000000010101010100001111010100,80
000000010101010110101010010100,80
000000010101011010011001111010,76
000000010101011100101010010101,76
000000010101011110011001000010,70
000000010101011111000101011101,77
000000010101100000100100011000,79
000000010101100001010111001010,76
000000010101100011100001000010,73
000000010101100110101000001101,76
000000010101101001110100100110,78
000000010101101010111010000111,75
000000010101101100101000110101,78
000000010101101101001010001110,79
000000010101101101011100100100,76
000000010101110001001111011100,69
000000010101110001100011011100,73
000000010101110011101001111101,68
000000010101110101000100000111,81
000000010101110111010000101011,80
000000010101111001010110000011,74
000000010101111001011001011111,74
000000010101111010111101011011,79
000000010101111101010110011011,75
000000010101111111101001100111,80
000000010110000001100010111011,82
000000010110000010001111010100,75
000000010110000010110101011010,85
000000010110000011000001110001,80
000000010110000100101100000001,79
000000010110000101001111001010,77
000000010110000111110101010100,77
000000010110000111110101101100,79
000000010110001111011101010010,74
000000010110001111101010000100,64
000000010110010001110110010001,75
000000010110010010100011100100,79
000000010110010011001100010111,81
000000010110010011010011010111,76
000000010110010111101010110001,75
000000010110011000010111000110,72
000000010110011001000011101101,73
000000010110011001110010001000,81
000000010110011010000100100110,82
000000010110011111000101111000,75
000000010110011111111100111001,66
000000010110100001100110111010,72
000000010110100001111111100111,65
000000010110100111100001101101,65
000000010110100111101010000101,71
000000010110101100000101001100,80
000000010110101100010110110000,80
000000010110101101001010100011,76
000000010110101101100010100001,79
000000010110110000110101011111,78
000000010110110001100011100110,68
000000010110110100000100001001,74
000000010110110100100110110110,75
000000010110110101100110100101,79
000000010110110110001110100011,79
000000010110110110110111010100,78
000000010110111000101111111100,73
000000010110111100101001001100,56
000000010110111111110100010011,62
000000010111000000000011001110,58
000000010111000000111000011101,60
000000010111000010100011010111,62
000000010111000101110111000111,59
000000010111000111110101101001,57
000000010111001001100000110000,60
000000010111001111000001001011,58
000000010111010000010010111001,47
000000010111010000111000011011,61
000000010111010010001110010011,70
000000010111010010100000011111,66
000000010111010100000001101111,73
000000010111010100001101110100,67
000000010111010100010000010110,73
000000010111010111000011010010,74
000000010111010111011001100000,74
000000010111011000010110010010,62
000000010111011011101100010010,77
000000010111011011111000000100,76
000000010111011100101010011000,71
000000010111011101010101001001,75
000000010111100000111001110011,64
000000010111100001000011001011,76
000000010111100001001111010011,75
000000010111100011011110001001,69
000000010111100100001111010100,80
000000010111100100101001001001,70
000000010111100111011001010110,73
000000010111100111101010011010,73
000000010111100111111110101001,64
000000010111101001001110001011,76
000000010111101100111010000010,67
000000010111101101100011101001,70
000000010111101110000110100011,73
000000010111110001110101110001,78
000000010111110010000001111110,77
000000010111110010101101100110,60
000000010111110011000111010011,78
000000010111110011111111011001,73
000000010111110100011011100011,63
000000010111110100100101001011,76
000000010111111100000001010110,77
000000010111111100000100000011,78
000000010111111100110001100111,78
000000010111111101011101100001,63
000000011000000001000110110101,77
000000011000000010101100111010,70
000000011000000100111111001111,76
000000011000000101010110110001,78
000000011000000110000110101111,75
000000011000000110111010110100,76
000000011000001000010100010011,80
000000011000001001100111110001,74
000000011000001010001111110111,79
000000011000001010010111100000,75
000000011000001011000100100000,63
000000011000001011010101111001,77
000000011000001011101010011100,79
000000011000001011111110010100,57
000000011000010100100001011011,76
000000011000010100100101001101,81
000000011000011000011101001111,76
000000011000011000100000001010,76
000000011000011100000111010010,61
000000011000011101100100011110,74
000000011000011101110101000100,73
000000011000011111011001110100,60
000000011000100011100101111011,78
000000011000100101011101001011,79
000000011000101011110010110100,74
000000011000101100111000111010,79
000000011000101101010010000101,79
000000011000101101101000000100,75
000000011000110000000011000100,72
000000011000110001001101100110,61
000000011000110010010011001110,78
000000011000110010100110101011,79
000000011000110010110000011001,79
000000011000110101101101100101,71
000000011000110111100001101101,77
000000011000111000101111000111,80
000000011000111001101101101011,78
000000011000111010010010000010,74
000000011000111010010010001110,67
000000011000111100011001101110,78
000000011000111100100001101101,81
000000011001000000010001100110,77
